PartitionKey,RowKey,Timestamp,ChainId,ChainName,Kardex,StoreId,StoreName,Address,City,Zipcode,Active,Phone,CvrNumber,ValidFrom,MondayFrom,MondayTo,TuesdayFrom,TuesdayTo,WednesdayFrom,WednesdayTo,ThursdayFrom,ThursdayTo,FridayFrom,FridayTo,SaturdayFrom,SaturdayTo,SundayFrom,SundayTo
"679,20000101,2017-08-11T12:23:59.600Z,4,Dagli'Brugsen,3439,679,Dagli'Brugsen Næsbjerg,""Hovedgaden 13, Næsbjerg"",VARDE,6800,true,75267006,37988413,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00"
68,20000101,2017-08-11T12:24:05.868Z,4,Dagli'Brugsen,2703,68,Dagli'Brugsen Skødstrup,Kløvervangen 108,SKØDSTRUP,8541,true,86991347,26259495,2000-01-01T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
68,20181229,2018-12-29T08:23:40.450Z,4,Dagli'Brugsen,2703,68,Dagli'Brugsen Skødstrup,Kløvervangen 108,SKØDSTRUP,8541,true,86991347,26259495,2018-12-29T00:00:00.000Z,07:30,19:45,07:30,19:45,07:30,19:45,07:30,19:45,07:30,19:45,07:30,19:45,07:30,19:45
680,20000101,2017-08-11T12:23:44.301Z,4,Dagli'Brugsen,8022,680,LokalBrugsen Hjortekær,Bjælkevangen 61,KONGENS LYNGBY,2800,true,45878416,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
680,20180704,2018-07-03T21:23:39.111Z,4,Dagli'Brugsen,8022,680,LokalBrugsen Hjortekær,Bjælkevangen 61,KONGENS LYNGBY,2800,false,45878416,26259495,2018-07-04T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
682,20000101,2017-08-11T12:24:07.429Z,4,Dagli'Brugsen,2576,682,Dagli'Brugsen Glud-Nørby,Fruens Toft 11,JUELSMINDE,7130,true,75683011,44017717,2000-01-01T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
"683,20000101,2017-08-11T12:23:45.688Z,4,Dagli'Brugsen,3297,683,Dagli'Brugsen Horne,""Hornelund 17, Horne"",VARDE,6800,true,75260144,66668118,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00"
"683,20181130,2018-11-29T20:23:37.434Z,4,Dagli'Brugsen,3297,683,Dagli'Brugsen Horne,""Hornelund 17, Horne"",VARDE,6800,true,75260144,66668118,2018-11-30T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00"
"685,20000101,2017-08-11T12:23:59.781Z,4,Dagli'Brugsen,3987,685,Dagli'Brugsen Skovby,""Kegnæsvej 52, Skovby"",SYDALS,6470,true,74404419,20031611,2000-01-01T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00"
"685,20171220,2017-12-20T06:23:37.872Z,4,Dagli'Brugsen,3987,685,Dagli'Brugsen Skovby,""Kegnæsvej 52, Skovby"",SYDALS,6470,true,74404419,20031611,2017-12-20T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00"
"685,20180702,2018-07-01T12:23:37.398Z,4,Dagli'Brugsen,3987,685,Dagli'Brugsen Skovby,""Kegnæsvej 52, Skovby"",SYDALS,6470,true,74404419,20031611,2018-07-02T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00"
"685,20180902,2018-09-02T06:23:37.198Z,4,Dagli'Brugsen,3987,685,Dagli'Brugsen Skovby,""Kegnæsvej 52, Skovby"",SYDALS,6470,true,74404419,20031611,2018-09-02T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00"
"686,20000101,2017-08-11T12:23:47.230Z,4,Dagli'Brugsen,5470,686,Dagli'Brugsen Sdr. Nissum,""Kirkebyvej 8, Sønder Nissum"",ULFBORG,6990,true,97495019,37301515,2000-01-01T00:00:00.000Z,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00"
687,20000101,2017-08-11T12:23:47.270Z,4,Dagli'Brugsen,5514,687,Dagli'Brugsen Tim,Hovedgaden 31b,TIM,6980,true,97333008,37337412,2000-01-01T00:00:00.000Z,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,18:00,07:00,18:00
688,20000101,2017-08-11T12:23:44.968Z,4,Dagli'Brugsen,1885,688,LokalBrugsen Skyttegården,Vigerslevvej 125,VALBY,2500,true,36447979,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"689,20000101,2017-08-11T12:24:08.633Z,4,Dagli'Brugsen,8176,689,Dagli'Brugsen Dalby,""Solbakkevej 10, Dalby"",JÆGERSPRIS,3630,true,47521008,66873412,2000-01-01T00:00:00.000Z,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:00,07:30,18:00"
"689,20180405,2018-04-05T06:23:38.757Z,4,Dagli'Brugsen,8176,689,Dagli'Brugsen Dalby,""Solbakkevej 10, Dalby"",JÆGERSPRIS,3630,true,47521008,66873412,2018-04-05T00:00:00.000Z,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:00,07:00,18:00"
69,20000101,2017-08-11T12:24:05.182Z,4,Dagli'Brugsen,7019,69,Dagli'Brugsen Biersted,Stationsvej 27,AABYBRO,9440,true,98268052,37378364,2000-01-01T00:00:00.000Z,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00
69,20171221,2017-12-20T13:23:37.736Z,4,Dagli'Brugsen,7019,69,Dagli'Brugsen Biersted,Stationsvej 27,AABYBRO,9440,true,98268052,37378364,2017-12-21T00:00:00.000Z,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,14:00
69,20180918,2018-09-18T06:23:44.786Z,4,Dagli'Brugsen,7019,69,Dagli'Brugsen Biersted,Stationsvej 27,AABYBRO,9440,true,98268052,37378364,2018-09-18T00:00:00.000Z,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00
691,20000101,2017-08-11T12:23:42.449Z,7,Irma,23081,691,Irma Mozartsvej,Mozartsvej 32,KØBENHAVN SV,2450,true,36462487,26259495,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
"696,20000101,2017-08-11T12:23:57.203Z,3,SuperBrugsen,3436,696,SuperBrugsen Nordby,""Hovedgaden 87, Nordby"",FANØ,6720,true,75162009,24544710,2000-01-01T00:00:00.000Z,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00"
697,20000101,2017-08-11T12:23:46.208Z,4,Dagli'Brugsen,4131,697,Dagli'Brugsen Guldborg,Guldborgvej 189,GULDBORG,4862,true,54770021,32466117,2000-01-01T00:00:00.000Z,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:00,19:00,08:00,19:00
697,20181021,2018-10-21T06:23:38.793Z,4,Dagli'Brugsen,4131,697,Dagli'Brugsen Guldborg,Guldborgvej 189,GULDBORG,4862,true,54770021,32466117,2018-10-21T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00
698,20000101,2017-08-11T12:23:57.303Z,7,Irma,23034,698,Irma Ndr. Fasanvej,Nordre Fasanvej 175,FREDERIKSBERG,2000,true,38197360,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
698,20181228,2018-12-28T11:23:38.467Z,7,Irma,23034,698,Irma Ndr. Fasanvej,Nordre Fasanvej 175,FREDERIKSBERG,2000,true,38197360,26259495,2018-12-28T00:00:00.000Z,08:00,15:00,12:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
7,20000101,2017-08-11T12:23:56.181Z,2,Kvickly,2762,7,Kvickly Ry,Siimtoften 2,RY,8680,true,87882600,37904228,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
70,20000101,2018-04-05T21:23:37.462Z,4,Dagli'Brugsen,2101,70,,Gennem Landet 76,ANHOLT,8592,false,41666621,26259495,2000-01-01T00:00:00.000Z,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,08:00,14:00,Lukket,Lukket
705,20000101,2017-08-11T12:23:46.909Z,4,Dagli'Brugsen,5130,705,Dagli'Brugsen Frøstrup,Søndergade 15,FRØSTRUP,7741,true,97991022,60475628,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
705,20181122,2018-11-22T07:23:39.692Z,4,Dagli'Brugsen,5130,705,Dagli'Brugsen Frøstrup,Søndergade 15,FRØSTRUP,7741,true,97991022,60475628,2018-11-22T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
707,20000101,2017-08-11T12:24:07.907Z,4,Dagli'Brugsen,4209,707,Dagli'Brugsen Kettinge,Grønnegadevej 4,KETTINGE,4892,true,54873203,70081717,2000-01-01T00:00:00.000Z,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00
707,20180509,2018-05-08T12:23:36.589Z,4,Dagli'Brugsen,4209,707,Dagli'Brugsen Kettinge,Grønnegadevej 4,KETTINGE,4892,true,54873203,70081717,2018-05-09T00:00:00.000Z,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00
"710,20000101,2017-08-11T12:23:48.213Z,4,Dagli'Brugsen,7066,710,Dagli'Brugsen Gærum,""Østergade 5, Gærum"",FREDERIKSHAVN,9900,true,98486003,62005815,2000-01-01T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00"
711,20000101,2017-08-11T12:23:42.288Z,7,Irma,23055,711,Irma Nørreport,Nørre Voldgade 76,KØBENHAVN K,1358,true,33151094,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,09:00,21:00,10:00,21:00
711,20180221,2018-02-21T08:23:38.664Z,7,Irma,23055,711,Irma Nørreport,Nørre Voldgade 76,KØBENHAVN K,1358,true,33151094,26259495,2018-02-21T00:00:00.000Z,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,08:00,22:00,09:00,22:00
712,20000101,2017-08-11T12:24:03.186Z,7,Irma,23065,712,Irma Frederiksborggade,Frederiksborggade 34 - 36,KØBENHAVN K,1360,true,33322495,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,09:00,21:00,10:00,21:00
712,20171219,2017-12-18T14:23:38.959Z,7,Irma,23065,712,Irma Frederiksborggade,Frederiksborggade 34 - 36,KØBENHAVN K,1360,true,33322495,26259495,2017-12-19T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,09:00,21:00,Lukket,Lukket
712,20180215,2018-02-15T08:23:36.965Z,7,Irma,23065,712,Irma Frederiksborggade,Frederiksborggade 34 - 36,KØBENHAVN K,1360,true,33322495,26259495,2018-02-15T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,09:00,21:00,10:00,21:00
713,20000101,2017-08-11T12:23:59.299Z,4,Dagli'Brugsen,7212,713,Dagli'Brugsen Tornby,Gl Landevej 7a,HIRTSHALS,9850,true,98977155,31266211,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
714,20000101,2017-08-11T12:23:45.047Z,4,Dagli'Brugsen,2292,714,LokalBrugsen Århusbakken,Spættevej 16,SILKEBORG,8600,true,86823122,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
716,20000101,2017-08-11T12:23:41.839Z,7,Irma,23014,716,Irma Lyngbyvej,Lyngbyvej 32,KØBENHAVN Ø,2100,true,39295266,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
716,20171220,2017-12-19T19:23:38.757Z,7,Irma,23014,716,Irma Lyngbyvej,Lyngbyvej 32,KØBENHAVN Ø,2100,true,39295266,26259495,2017-12-20T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,12:00
716,20171231,2017-12-30T17:23:37.604Z,7,Irma,23014,716,Irma Lyngbyvej,Lyngbyvej 32,KØBENHAVN Ø,2100,true,39295266,26259495,2017-12-31T00:00:00.000Z,12:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,15:00
716,20180102,2018-01-02T09:23:37.321Z,7,Irma,23014,716,Irma Lyngbyvej,Lyngbyvej 32,KØBENHAVN Ø,2100,true,39295266,26259495,2018-01-02T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
717,20000101,2017-08-11T12:23:42.248Z,7,Irma,23049,717,Lille Irma Ryesgade,Ryesgade 60,KØBENHAVN Ø,2100,true,35392290,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
719,20000101,2017-08-11T12:24:03.346Z,4,Dagli'Brugsen,2100,719,LokalBrugsen Anholt,Bygaden 11,ANHOLT,8592,true,86319020,26259495,2000-01-01T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00
719,20170812,2017-08-12T05:23:38.657Z,4,Dagli'Brugsen,2100,719,LokalBrugsen Anholt,Bygaden 11,ANHOLT,8592,true,86319020,26259495,2017-08-12T00:00:00.000Z,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,08:00,12:00,08:00,12:00
719,20181016,2018-10-16T07:23:38.025Z,4,Dagli'Brugsen,2100,719,LokalBrugsen Anholt,Bygaden 11,ANHOLT,8592,true,86319020,26259495,2018-10-16T00:00:00.000Z,09:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,12:00,08:00,12:00
719,20181121,2018-11-21T09:23:37.608Z,4,Dagli'Brugsen,2100,719,LokalBrugsen Anholt,Bygaden 11,ANHOLT,8592,true,86319020,26259495,2018-11-21T00:00:00.000Z,09:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,12:00,Lukket,Lukket
719,20181219,2018-12-19T08:23:36.395Z,4,Dagli'Brugsen,2100,719,LokalBrugsen Anholt,Bygaden 11,ANHOLT,8592,true,86319020,26259495,2018-12-19T00:00:00.000Z,10:00,12:00,Lukket,Lukket,Lukket,Lukket,08:00,19:00,08:00,19:00,08:00,12:00,Lukket,Lukket
719,20181229,2018-12-29T08:23:40.429Z,4,Dagli'Brugsen,2100,719,LokalBrugsen Anholt,Bygaden 11,ANHOLT,8592,true,86319020,26259495,2018-12-29T00:00:00.000Z,08:00,14:00,Lukket,Lukket,09:00,18:00,09:00,18:00,09:00,19:00,08:00,12:00,Lukket,Lukket
72,20000101,2017-08-11T12:24:01.299Z,3,SuperBrugsen,2104,72,SuperBrugsen Ans,Søndermarksgade 16,ANS BY,8643,true,86870002,21664014,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
720,20000101,2017-08-11T12:23:59.047Z,4,Dagli'Brugsen,5258,720,Dagli'Brugsen Nykøbing Mors,Faaruphusevej 1,NYKØBING M,7900,true,97723266,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
720,20180704,2018-07-03T21:23:39.185Z,4,Dagli'Brugsen,5258,720,Dagli'Brugsen Nykøbing Mors,Faaruphusevej 1,NYKØBING M,7900,false,97723266,26259495,2018-07-04T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
721,20000101,2017-08-11T12:24:06.878Z,2,Kvickly,7500,721,Kvickly Hjørring,Østergade 30,HJØRRING,9800,true,96233200,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
721,20180815,2018-08-14T13:23:39.815Z,2,Kvickly,7500,721,Kvickly Hjørring,Østergade 30,HJØRRING,9800,true,96233200,26259495,2018-08-15T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
722,20000101,2017-08-11T12:24:03.375Z,4,Dagli'Brugsen,2861,722,LokalBrugsen Vorrevangen,Vorregårds Alle 96,ÅRHUS N,8200,true,86167862,26259495,2000-01-01T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
723,20000101,2017-08-11T12:23:57.684Z,4,Dagli'Brugsen,3124,723,Dagli'Brugsen Egeskov,Egeskov Bygade 4,FREDERICIA,7000,true,75957003,69115810,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
723,20181223,2018-12-22T13:23:39.315Z,4,Dagli'Brugsen,3124,723,Dagli'Brugsen Egeskov,Egeskov Bygade 4,FREDERICIA,7000,true,75957003,69115810,2018-12-23T00:00:00.000Z,08:00,15:00,10:00,18:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
724,20000101,2017-08-11T12:23:45.848Z,4,Dagli'Brugsen,3476,724,Dagli'Brugsen Outrup,Storegade 27,OVTRUP,6855,true,75251010,37979317,2000-01-01T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
"725,20000101,2017-08-11T12:23:46.850Z,4,Dagli'Brugsen,5047,725,Dagli'Brugsen Borris,""Borgergade 13, Borris"",SKJERN,6900,true,97366013,26259495,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00"
"726,20000101,2017-08-11T12:24:07.239Z,4,Dagli'Brugsen,7194,726,Dagli'Brugsen Salling,""Brårupvej 2, Salling"",LØGSTØR,9670,true,98681110,43664913,2000-01-01T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00"
728,20000101,2017-08-11T12:23:57.333Z,7,Irma,23071,728,Irma Rosenørns Allé,Rosenørns Alle 60 - 62,FREDERIKSBERG C,1970,true,35391512,26259495,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
729,20000101,2017-08-11T12:23:42.571Z,7,Irma,23098,729,Irma Smedetoften,Smedetoften 10,KØBENHAVN NV,2400,true,38199617,26259495,2000-01-01T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00
729,20181228,2018-12-28T09:23:37.280Z,7,Irma,23098,729,Irma Smedetoften,Smedetoften 10,KØBENHAVN NV,2400,true,38199617,26259495,2018-12-28T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,21:00
729,20190129,2019-01-29T09:23:36.766Z,7,Irma,23098,729,Irma Smedetoften,Smedetoften 10,KØBENHAVN NV,2400,true,38199617,26259495,2019-01-29T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00
73,20000101,2017-08-11T12:24:00.739Z,3,SuperBrugsen,2530,73,SuperBrugsen Malling,Søndermarksvej 10,MALLING,8340,true,86931018,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
730,20000101,2017-08-11T12:24:03.316Z,4,Dagli'Brugsen,1043,730,Dagli'Brugsen Brydes Allé,Brydes Allé 34,KØBENHAVN S,2300,true,32593311,26259495,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
736,20000101,2017-08-11T12:23:59.119Z,7,Irma,23003,736,Irma Valby Langgade 46-48,Valby Langgade 48,VALBY,2500,true,36454544,26259495,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
736,20181219,2018-12-18T12:23:37.141Z,7,Irma,23003,736,Irma Valby,Valby Langgade 48,VALBY,2500,true,36454544,26259495,2018-12-19T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
737,20000101,2017-08-11T12:24:07.509Z,4,Dagli'Brugsen,2844,737,Dagli'Brugsen Voel,Hjaltesvej 2,SILKEBORG,8600,true,86853001,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
737,20180112,2018-01-12T10:23:37.233Z,4,Dagli'Brugsen,2844,737,Dagli'Brugsen Voel,Hjaltesvej 2,SILKEBORG,8600,true,86853001,26259495,2018-01-12T00:00:00.000Z,07:30,20:30,07:30,20:30,07:30,20:30,07:30,20:30,07:30,20:30,07:30,20:30,07:30,20:30
"738,20000101,2017-08-11T12:23:47.110Z,4,Dagli'Brugsen,5312,738,Dagli'Brugsen Mejrup,""Viborgvej 111, Mejrup"",HOLSTEBRO,7500,true,97423507,26259495,2000-01-01T00:00:00.000Z,06:30,21:00,06:30,21:00,06:30,21:00,06:30,21:00,06:30,21:00,06:30,21:00,06:30,21:00"
739,20000101,2017-08-11T12:23:42.308Z,7,Irma,23056,739,Irma Torvegade,Torvegade 58,KØBENHAVN K,1400,true,32545598,26259495,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
74,20000101,2017-08-11T12:23:36.312Z,3,SuperBrugsen,2523,74,SuperBrugsen Lystrup,Lystrup Centervej 85,LYSTRUP,8520,true,86221081,26259495,2000-01-01T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
74,20171222,2017-12-22T11:23:39.126Z,3,SuperBrugsen,2523,74,SuperBrugsen Lystrup,Lystrup Centervej 85,LYSTRUP,8520,true,86221081,26259495,2017-12-22T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,Lukket,Lukket
74,20180121,2018-01-20T20:23:38.290Z,3,SuperBrugsen,2523,74,SuperBrugsen Lystrup,Lystrup Centervej 85,LYSTRUP,8520,true,86221081,26259495,2018-01-21T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
741,20000101,2017-08-11T12:23:45.789Z,4,Dagli'Brugsen,3363,741,Dagli'Brugsen Skodborg,Skodborg Søndergade 1,RØDDING,6630,true,74848566,26259495,2000-01-01T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
742,20000101,2017-08-11T12:23:57.263Z,7,Irma,23012,742,Irma Østerbrogade,Østerbrogade 162,KØBENHAVN Ø,2100,true,39180915,26259495,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
742,20171231,2017-12-31T07:23:40.643Z,7,Irma,23012,742,Irma Østerbrogade,Østerbrogade 162,KØBENHAVN Ø,2100,true,39180915,26259495,2017-12-31T00:00:00.000Z,12:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,15:00
742,20180111,2018-01-11T07:23:40.884Z,7,Irma,23012,742,Irma Østerbrogade,Østerbrogade 162,KØBENHAVN Ø,2100,true,39180915,26259495,2018-01-11T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
743,20000101,2017-08-11T12:23:57.313Z,7,Irma,23052,743,Lille Irma Østerbrogade 52,Østerbrogade 52,KØBENHAVN Ø,2100,true,35429032,26259495,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
744,20000101,2017-08-11T12:23:57.393Z,7,Irma,23145,744,Irma Hørsholm Midtpunkt,Hørsholm Midtpunkt 71,HØRSHOLM,2970,true,45868246,26259495,2000-01-01T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,18:00,09:00,18:00
744,20181220,2018-12-20T11:23:36.881Z,7,Irma,23145,744,Irma Hørsholm Midtpunkt,Hørsholm Midtpunkt 71,HØRSHOLM,2970,true,45868246,26259495,2018-12-20T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00
744,20190116,2019-01-15T13:23:38.880Z,7,Irma,23145,744,Irma Hørsholm Midtpunkt,Hørsholm Midtpunkt 71,HØRSHOLM,2970,true,45868246,26259495,2019-01-16T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,18:00,09:00,18:00
745,20000101,2017-08-11T12:23:43.011Z,7,Irma,23206,745,Irma Helsinge,Østergade 18b,HELSINGE,3200,true,48796175,26259495,2000-01-01T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,08:00,17:00,10:00,17:00
745,20171224,2017-12-24T10:23:37.597Z,7,Irma,23206,745,Irma Helsinge,Østergade 18b,HELSINGE,3200,true,48796175,26259495,2017-12-24T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,08:00,17:00,08:00,12:00
